user_id,session,date,total_clicks,item_clicks,multi_channel,avg_time_in_one_click,total_time_in_a_session,avg_price,purchase,num_transaction,discount,purchase_discount,new,weekday,weekend,year,week,month
DCAC156AEC9D8379,34844,12-Nov-15,1,1,0,60,60,87.89,0,0,1,0,0,5,0,2015,46,11
DCAC156AEC9D8379,34845,5-Nov-15,4,4,0,83,332,27.725,0,0,1,0,0,5,0,2015,45,11
DCAD6414AB962466,34846,18-Dec-16,1,1,0,60,60,55,1,1,1,1,0,1,1,2016,52,12
DCAD6414AB962466,34847,2-Dec-16,1,1,0,60,60,,0,0,0,0,0,6,0,2016,49,12
DCAD6414AB962466,34848,28-Sep-16,1,1,0,60,60,51,0,0,1,0,0,4,0,2016,40,9
DCB09D0256305CF0,34849,17-Jun-16,1,1,0,66,66,99,0,0,0,0,0,6,0,2016,25,6
DCB09D0256305CF0,34850,27-Jan-15,5,5,0,446.4,2232,73.18,1,2,1,1,0,3,0,2015,5,1
DCB748E7C42A0D0A,34851,22-Mar-16,1,1,0,120,120,168,0,0,1,0,0,3,0,2016,13,3
DCBC2A0BFCDA0DCC,34852,10-Oct-16,2,2,0,212,424,39.15,1,1,1,1,0,2,0,2016,42,10
DCBC2A0BFCDA0DCC,34853,6-Oct-15,1,1,0,60,60,38.9,0,0,1,0,1,3,0,2015,41,10
DCBC2A0BFCDA0DCC,34854,21-Jul-15,4,4,0,243.75,975,68.35,0,0,1,0,1,3,0,2015,30,7
DCC4A0139C37FF37,34855,14-Jan-16,1,1,0,163,163,15,0,0,1,0,0,5,0,2016,3,1
DCC4A0139C37FF37,34856,11-Jun-15,8,8,0,200.125,1601,85.62857143,0,0,1,0,0,5,0,2015,24,6
DCCE2E04CDFCC7C6,34857,14-Oct-16,1,1,0,60,60,86.9,1,1,0,0,0,6,0,2016,42,10
DCCE2E04CDFCC7C6,34858,29-Apr-16,3,3,0,152,456,28.5,0,0,0,0,0,6,0,2016,18,4
DCCE2E04CDFCC7C6,34859,28-Apr-16,8,8,0,71.125,569,28.15,0,0,1,0,0,5,0,2016,18,4
DCCE2E04CDFCC7C6,34860,17-Jun-15,1,1,0,60,60,24,0,0,0,0,0,4,0,2015,25,6
DCCE2E04CDFCC7C6,34861,16-Jun-15,14,14,0,144.8571429,2028,34.48285714,1,2,1,0,1,3,0,2015,25,6
DCDB6EFCEE475A16,34862,27-Dec-16,2,2,0,88.5,177,158.5,0,0,1,0,0,3,0,2016,53,12
DCDB6EFCEE475A16,34863,24-Dec-16,3,3,0,160.3333333,481,180,1,1,1,1,0,7,1,2016,52,12
DCDB6EFCEE475A16,34864,21-Dec-16,3,3,0,1339.333333,4018,50.53333333,0,0,1,0,0,4,0,2016,52,12
DCDB6EFCEE475A16,34865,1-Mar-15,4,4,0,461,1844,58.975,1,3,1,1,0,1,1,2015,10,3
DCE1E5B0A7CE2295,34866,11-Dec-16,1,1,0,60,60,59,0,0,1,0,0,1,1,2016,51,12
DCE1E5B0A7CE2295,34867,2-Feb-15,4,4,0,302.5,1210,72.825,0,0,1,0,0,2,0,2015,6,2
DCF2EE90C2ADF6D8,34868,14-Jun-16,10,10,0,231.4,2314,50.78148148,1,1,1,1,0,3,0,2016,25,6
DCF2EE90C2ADF6D8,34869,6-Jun-16,1,1,0,188,188,,0,0,0,0,0,2,0,2016,24,6
DCF80D6370DCEF24,34870,21-Dec-16,1,1,0,60,60,44,0,0,1,0,0,4,0,2016,52,12
DCF80D6370DCEF24,34871,10-Oct-16,3,3,0,264.3333333,793,33.92,0,0,1,0,0,2,0,2016,42,10
DCF80D6370DCEF24,34872,23-Sep-16,1,1,0,60,60,29.9,0,0,0,0,0,6,0,2016,39,9
DCF80D6370DCEF24,34873,19-Sep-16,1,1,0,63,63,246,0,0,1,0,0,2,0,2016,39,9
DCF80D6370DCEF24,34874,8-Jul-16,3,3,0,884.3333333,2653,77.66666667,0,0,1,0,0,6,0,2016,28,7
DCF80D6370DCEF24,34875,8-Jun-16,1,1,0,60,60,23,0,0,0,0,0,4,0,2016,24,6
DCF80D6370DCEF24,34876,21-Mar-16,1,1,0,60,60,40.3,0,0,1,0,0,2,0,2016,13,3
DCF80D6370DCEF24,34877,15-Mar-16,1,1,0,60,60,47,0,0,1,0,0,3,0,2016,12,3
DCF80D6370DCEF24,34878,30-Oct-15,1,1,0,60,60,65.9,0,0,1,0,0,6,0,2015,44,10
DCF80D6370DCEF24,34879,29-Oct-15,1,1,0,60,60,80,0,0,0,0,0,5,0,2015,44,10
DCF80D6370DCEF24,34880,19-Oct-15,1,1,0,110,110,19,1,1,0,0,0,2,0,2015,43,10
DCF80D6370DCEF24,34881,24-Sep-15,1,1,0,60,60,80,0,0,1,0,0,5,0,2015,39,9
DCF80D6370DCEF24,34882,23-Sep-15,1,1,0,60,60,80,0,0,1,0,0,4,0,2015,39,9
DCF80D6370DCEF24,34883,14-Sep-15,1,1,0,180,180,30,0,0,0,0,0,2,0,2015,38,9
DCF80D6370DCEF24,34884,26-Aug-15,1,1,0,211,211,80,1,1,0,0,0,4,0,2015,35,8
DCF80D6370DCEF24,34885,10-Aug-15,1,1,0,60,60,59,0,0,1,0,0,2,0,2015,33,8
DCF80D6370DCEF24,34886,30-Jul-15,1,1,0,60,60,38,0,0,1,0,0,5,0,2015,31,7
DCF80D6370DCEF24,34887,30-Jun-15,1,1,0,60,60,75.9,0,0,1,0,0,3,0,2015,27,6
DCF80D6370DCEF24,34888,22-Jun-15,11,11,0,183.5454546,2019,101.7222222,0,0,1,0,1,2,0,2015,26,6
DCF80D6370DCEF24,34889,19-Jun-15,1,1,0,60,60,49,0,0,1,0,1,6,0,2015,25,6
DCF80D6370DCEF24,34890,10-Jun-15,1,1,0,92,92,149,0,0,1,0,1,4,0,2015,24,6
DCF80D6370DCEF24,34891,17-Apr-15,1,1,0,389,389,74,0,0,1,0,1,6,0,2015,16,4
DCF80D6370DCEF24,34892,24-Mar-15,1,1,0,60,60,,0,0,0,0,1,3,0,2015,13,3
DCF80D6370DCEF24,34893,22-Mar-15,1,1,0,60,60,45.8,0,0,1,0,1,1,1,2015,13,3
DCF80D6370DCEF24,34894,12-Mar-15,2,2,0,62,124,109,0,0,1,0,1,5,0,2015,11,3
DCF80D6370DCEF24,34895,6-Mar-15,4,4,0,34.5,138,94,0,0,1,0,1,6,0,2015,10,3
DCF80D6370DCEF24,34896,28-Feb-15,3,3,0,820.3333333,2461,65,0,0,1,0,1,7,1,2015,9,2
DD08B022D69D40AB,34897,9-Nov-16,33,33,0,234.6060606,7742,57.76075269,1,2,1,1,0,4,0,2016,46,11
DD08B022D69D40AB,34898,27-Oct-16,1,1,0,60,60,86.9,0,0,0,0,0,5,0,2016,44,10
DD08B022D69D40AB,34899,28-Sep-16,2,2,0,60.5,121,20.9,0,0,1,0,0,4,0,2016,40,9
DD098041127F4849,34900,8-May-16,2,2,0,67,134,27.5,0,0,0,0,0,1,1,2016,20,5
DD098041127F4849,34901,2-Nov-15,6,6,0,358.5,2151,36.63333333,1,2,1,1,0,2,0,2015,45,11
DD0C1F04E57D6973,34902,11-Nov-16,1,1,0,120,120,55.56,0,0,1,0,0,6,0,2016,46,11
DD14D95671D22596,34903,24-Sep-16,1,1,0,120,120,34.9,0,0,1,0,0,7,1,2016,39,9
DD14D95671D22596,34904,19-Jan-16,3,3,0,68.33333333,205,54.53333333,0,0,1,0,1,3,0,2016,4,1
DD278668AA9BD96A,34905,31-Mar-16,1,1,0,60,60,26.9,0,0,1,0,0,5,0,2016,14,3
DD2A2F5451FCCE28,34906,2-Nov-16,1,1,0,60,60,,0,0,0,0,0,4,0,2016,45,11
DD3FD6B118F2E067,34907,23-Aug-16,1,1,0,128,128,233,0,0,1,0,0,3,0,2016,35,8
DD3FD6B118F2E067,34908,5-Jul-16,4,4,0,36.5,146,74.33333333,0,0,1,0,0,3,0,2016,28,7
DD3FD6B118F2E067,34909,1-Jul-16,2,2,0,81.5,163,104,0,0,1,0,0,6,0,2016,27,7
DD3FD6B118F2E067,34910,26-Feb-16,2,2,0,60,120,29.5,0,0,1,0,0,6,0,2016,9,2
DD573D2BA29A2B9B,34911,11-Nov-16,8,8,1,59.375,475,53.6125,0,0,1,0,0,6,0,2016,46,11
DD573D2BA29A2B9B,34912,9-Nov-16,2,2,0,201.5,403,79,0,0,0,0,0,4,0,2016,46,11
DD573D2BA29A2B9B,34913,9-Jun-16,8,8,0,520.75,4166,49.825,0,0,1,0,0,5,0,2016,24,6
DD573D2BA29A2B9B,34914,11-Nov-15,12,12,0,250.5833333,3007,32.63090909,1,2,1,1,0,4,0,2015,46,11
DD573D2BA29A2B9B,34915,1-Nov-15,11,11,0,184.9090909,2034,38.66090909,1,4,1,1,0,1,1,2015,45,11
DD573D2BA29A2B9B,34916,26-Oct-15,2,2,0,33,66,43.5,0,0,1,0,0,2,0,2015,44,10
DD573D2BA29A2B9B,34917,24-Oct-15,1,1,0,60,60,79,0,0,1,0,0,7,1,2015,43,10
DD573D2BA29A2B9B,34918,9-Oct-15,1,1,0,60,60,67,0,0,1,0,0,6,0,2015,41,10
DD573D2BA29A2B9B,34919,1-Jun-15,1,1,0,60,60,248,0,0,1,0,0,2,0,2015,23,6
DD573D2BA29A2B9B,34920,26-Mar-15,1,1,0,60,60,299,0,0,0,0,0,5,0,2015,13,3
DD573D2BA29A2B9B,34921,7-Mar-15,1,1,0,120,120,299,1,1,1,1,0,7,1,2015,10,3
DD61C80D20300538,34922,21-Feb-16,3,3,0,94,282,71.96666667,1,1,1,1,0,1,1,2016,9,2
DD6B25DF8934457C,34923,10-Nov-16,1,1,0,60,60,288,0,0,1,0,0,5,0,2016,46,11
DD6B25DF8934457C,34924,7-Nov-16,1,1,0,60,60,,0,0,0,0,0,2,0,2016,46,11
DD6B25DF8934457C,34925,21-Jun-16,1,1,0,60,60,,0,0,0,0,0,3,0,2016,26,6
DD6B25DF8934457C,34926,7-Jun-16,1,1,0,60,60,,0,0,0,0,0,3,0,2016,24,6
DD6B25DF8934457C,34927,21-Nov-15,1,1,0,167,167,,0,0,0,0,1,7,1,2015,47,11
DD6B25DF8934457C,34928,18-Nov-15,4,4,0,107.75,431,,0,0,0,0,1,4,0,2015,47,11
DD6B25DF8934457C,34929,31-Aug-15,2,2,0,48,96,,0,0,0,0,1,2,0,2015,36,8
DD6B25DF8934457C,34930,14-Aug-15,1,1,0,60,60,,0,0,0,0,1,6,0,2015,33,8
DD6B25DF8934457C,34931,26-Jul-15,5,5,0,92.6,463,,0,0,0,0,1,1,1,2015,31,7
DD6B25DF8934457C,34932,14-Apr-15,1,1,0,60,60,68,0,0,1,0,1,3,0,2015,16,4
DD6B3CF9053F07C8,34933,10-Sep-15,2,2,0,95,190,86.9,1,1,1,1,1,5,0,2015,37,9
DD6B3CF9053F07C8,34934,27-Jul-15,9,9,0,19.77777778,178,50.91111111,0,0,1,0,1,2,0,2015,31,7
DD6B3CF9053F07C8,34935,25-Jul-15,7,7,0,14.14285714,99,91.02857143,0,0,1,0,1,7,1,2015,30,7
DD6B3CF9053F07C8,34936,19-Jul-15,1,1,0,60,60,75.9,0,0,1,0,1,1,1,2015,30,7
DD6B3CF9053F07C8,34937,22-Jun-15,2,2,0,67.5,135,81.85,0,0,1,0,1,2,0,2015,26,6
DD6E2D15FC50C0EC,34938,26-Apr-15,2,2,0,79,158,34.8,0,0,1,0,0,1,1,2015,18,4
DD6E2D15FC50C0EC,34939,21-Apr-15,1,1,0,60,60,79.8,0,0,1,0,0,3,0,2015,17,4
DD6E2D15FC50C0EC,34940,4-Mar-15,3,3,0,120.3333333,361,37.7,0,0,1,0,0,4,0,2015,10,3
DD6E2D15FC50C0EC,34941,15-Feb-15,3,3,0,88.33333333,265,44.3,1,1,1,1,0,1,1,2015,8,2
DD6E2D15FC50C0EC,34942,15-Jan-15,6,6,0,107.6666667,646,37.43333333,1,1,1,1,0,5,0,2015,3,1
DD71BB719D3F0483,34943,9-Dec-16,1,1,0,60,60,0,0,0,0,0,0,6,0,2016,50,12
DD71BB719D3F0483,34944,5-Dec-16,1,1,0,60,60,67.21,0,0,1,0,0,2,0,2016,50,12
DD71BB719D3F0483,34945,10-Nov-16,2,2,0,61.5,123,2.5,0,0,0,0,0,5,0,2016,46,11
DD71BB719D3F0483,34946,7-Nov-16,1,1,0,60,60,62,0,0,1,0,0,2,0,2016,46,11
DD71BB719D3F0483,34947,12-Nov-15,1,1,0,60,60,8,0,0,0,0,0,5,0,2015,46,11
DD847F951C367CA5,34948,21-Aug-16,1,1,0,957,957,68,0,0,1,0,0,1,1,2016,35,8
DD847F951C367CA5,34949,11-Sep-15,7,7,0,14.28571429,100,74.48571429,0,0,1,0,0,6,0,2015,37,9
DD847F951C367CA5,34950,28-Jun-15,1,1,0,60,60,0,0,0,0,0,0,1,1,2015,27,6
DD847F951C367CA5,34951,26-Jun-15,4,4,0,903.25,3613,63.6,0,0,1,0,0,6,0,2015,26,6
DD847F951C367CA5,34952,17-Jun-15,1,1,0,60,60,79.8,0,0,1,0,0,4,0,2015,25,6
DD847F951C367CA5,34953,22-Apr-15,1,1,0,121,121,0,1,1,0,0,0,4,0,2015,17,4
DD847F951C367CA5,34954,4-Mar-15,2,2,0,205.5,411,,0,0,0,0,0,4,0,2015,10,3
DD847F951C367CA5,34955,10-Jan-15,1,1,0,120,120,108,0,0,1,0,0,7,1,2015,2,1
DD8ACC77572FDA31,34956,6-Dec-16,1,1,0,62,62,69.7,0,0,1,0,0,3,0,2016,50,12
DD8ACC77572FDA31,34957,18-Sep-16,1,1,0,60,60,128,0,0,0,0,0,1,1,2016,39,9
DD8E798D1E9AFFBE,34958,1-Nov-16,1,1,0,60,60,118,0,0,1,0,0,3,0,2016,45,11
DD8E798D1E9AFFBE,34959,27-Sep-16,2,2,0,31,62,34,0,0,0,0,0,3,0,2016,40,9
DD8E798D1E9AFFBE,34960,22-Sep-16,7,7,0,249.1428571,1744,56.98333333,1,2,0,0,1,5,0,2016,39,9
DD8F74FFBC030FFD,34961,16-Jun-16,8,8,0,161.125,1289,59.9875,0,0,1,0,0,5,0,2016,25,6
DD8F74FFBC030FFD,34962,22-May-15,1,1,0,120,120,,0,0,0,0,1,6,0,2015,21,5
DD9059B1A8B4C3FD,34963,10-Nov-16,1,1,0,60,60,,0,0,0,0,0,5,0,2016,46,11
DD9059B1A8B4C3FD,34964,31-Oct-16,5,5,0,60.4,302,30.2,1,1,1,1,0,2,0,2016,45,10
DD9059B1A8B4C3FD,34965,2-Oct-16,1,1,0,60,60,34.1,0,0,1,0,0,1,1,2016,41,10
DD9059B1A8B4C3FD,34966,7-Sep-16,2,2,0,329,658,24.35,1,1,1,1,0,4,0,2016,37,9
DD9F0A89C031049B,34967,20-Dec-16,1,1,0,60,60,69,0,0,1,0,0,3,0,2016,52,12
DD9F0A89C031049B,34968,12-Dec-16,1,1,0,120,120,0,0,0,0,0,0,2,0,2016,51,12
DD9F0A89C031049B,34969,9-Dec-16,1,1,0,130,130,0,1,1,0,0,0,6,0,2016,50,12
DD9F0A89C031049B,34970,4-Dec-16,1,1,0,60,60,63.5,0,0,0,0,0,1,1,2016,50,12
DD9F0A89C031049B,34971,2-Dec-16,3,3,0,41,123,62.56666667,0,0,1,0,0,6,0,2016,49,12
DD9F0A89C031049B,34972,25-Nov-16,1,1,0,60,60,59,0,0,1,0,0,6,0,2016,48,11
DD9F0A89C031049B,34973,2-Nov-16,2,2,0,90.5,181,86.9,0,0,0,0,0,4,0,2016,45,11
DD9F0A89C031049B,34974,31-Oct-16,2,2,0,59.5,119,86.9,0,0,0,0,0,2,0,2016,45,10
DD9F0A89C031049B,34975,5-Oct-16,1,1,0,60,60,78.9,0,0,0,0,0,4,0,2016,41,10
DD9F0A89C031049B,34976,26-Aug-16,1,1,0,60,60,,0,0,0,0,0,6,0,2016,35,8
DD9F0A89C031049B,34977,18-Feb-16,1,1,0,60,60,48,0,0,1,0,0,5,0,2016,8,2
DD9F0A89C031049B,34978,2-Mar-15,8,8,0,417.75,3342,38.48666667,0,0,1,0,0,2,0,2015,10,3
DDAA67590BA5A419,34979,14-Dec-16,2,2,0,182.5,365,53.95,0,0,1,0,0,4,0,2016,51,12
DDAA67590BA5A419,34980,28-Nov-16,3,3,0,1041,3123,66,0,0,1,0,0,2,0,2016,49,11
DDAA67590BA5A419,34981,3-Aug-15,1,1,0,258,258,,0,0,0,0,0,2,0,2015,32,8
DDAA67590BA5A419,34982,23-May-15,6,6,0,80,480,31.13333333,0,0,1,0,0,7,1,2015,21,5
DDAA67590BA5A419,34983,7-Feb-15,1,1,0,60,60,151.8,0,0,1,0,0,7,1,2015,6,2
DDAC39B2397BD125,34984,25-Aug-15,1,1,0,60,60,,0,0,0,0,0,3,0,2015,35,8
DDAC39B2397BD125,34985,4-Jul-15,2,2,0,54,108,62.9,0,0,1,0,0,7,1,2015,27,7
DDAC39B2397BD125,34986,3-Jul-15,2,2,0,261.5,523,151.8,0,0,1,0,0,6,0,2015,27,7
DDAF2B8CD0C1A6D3,34987,24-Oct-16,10,10,0,342,3420,62.91583333,0,0,1,0,0,2,0,2016,44,10
DDAF689D5A901B50,34988,14-Nov-16,1,1,0,60,60,223,0,0,1,0,0,2,0,2016,47,11
DDAF689D5A901B50,34989,6-Nov-16,3,3,0,239.6666667,719,116,1,1,1,1,0,1,1,2016,46,11
DDAF689D5A901B50,34990,26-Aug-16,1,1,0,60,60,59,0,0,1,0,0,6,0,2016,35,8
DDB57B610D486139,34991,5-Nov-16,3,3,0,219,657,86.9,1,1,0,0,0,7,1,2016,45,11
DDBD29FFEC2E126A,34992,2-Nov-16,6,5,0,2238.666667,13432,54.28333333,1,5,1,1,0,4,0,2016,45,11
DDBD29FFEC2E126A,34993,30-Oct-16,1,1,0,61,61,99,0,0,1,0,0,1,1,2016,45,10
DDBD29FFEC2E126A,34994,26-Oct-16,1,1,0,62,62,99,0,0,0,0,0,4,0,2016,44,10
DDBD29FFEC2E126A,34995,16-Oct-16,1,1,0,123,123,38,0,0,1,0,0,1,1,2016,43,10
DDBD29FFEC2E126A,34996,13-Oct-16,1,1,0,60,60,,0,0,0,0,0,5,0,2016,42,10
DDBD29FFEC2E126A,34997,9-Oct-16,5,5,0,263.6,1318,39.76,1,1,1,1,0,1,1,2016,42,10
DDBD29FFEC2E126A,34998,8-Oct-16,1,1,0,60,60,24.7,0,0,1,0,0,7,1,2016,41,10
DDBD29FFEC2E126A,34999,6-Oct-16,1,1,0,60,60,45,0,0,1,0,0,5,0,2016,41,10
DDBD29FFEC2E126A,35000,1-Oct-16,3,3,0,60,180,31.76666667,0,0,1,0,0,7,1,2016,40,10
DDBD29FFEC2E126A,35001,28-Sep-16,25,16,0,1260.08,31502,45.68375,1,14,1,1,0,4,0,2016,40,9
DDBD29FFEC2E126A,35002,23-Sep-16,31,20,0,283.516129,8789,32.07306452,1,23,1,1,0,6,0,2016,39,9
DDBD29FFEC2E126A,35003,18-Sep-16,1,1,0,60,60,58,0,0,0,0,0,1,1,2016,39,9
DDBD29FFEC2E126A,35004,21-Mar-16,4,4,0,140.5,562,86.9,1,2,1,0,0,2,0,2016,13,3
DDBD29FFEC2E126A,35005,1-Feb-16,3,3,0,67.66666667,203,86.9,0,0,1,0,1,2,0,2016,6,2
DDCAD53A0CC2A7BC,35006,30-Dec-16,2,2,0,151.5,303,78,0,0,1,0,0,6,0,2016,53,12
DDCAD53A0CC2A7BC,35007,23-Dec-16,1,1,0,60,60,128,0,0,1,0,0,6,0,2016,52,12
DDCAD53A0CC2A7BC,35008,19-Dec-16,1,1,0,60,60,55,0,0,1,0,0,2,0,2016,52,12
DDCAD53A0CC2A7BC,35009,15-Dec-16,4,4,0,60,240,55.16666667,0,0,1,0,0,5,0,2016,51,12
DDCAD53A0CC2A7BC,35010,11-Dec-16,3,3,0,1059.666667,3179,39.9,0,0,1,0,0,1,1,2016,51,12
DDCAD53A0CC2A7BC,35011,10-Dec-16,2,2,0,508,1016,69.25,0,0,1,0,0,7,1,2016,50,12
DDCAD53A0CC2A7BC,35012,8-Dec-16,4,4,0,164,656,61,0,0,1,0,0,5,0,2016,50,12
DDCAD53A0CC2A7BC,35013,4-Dec-16,1,1,0,60,60,36.5,0,0,1,0,0,1,1,2016,50,12
DDCAD53A0CC2A7BC,35014,1-Dec-16,1,1,0,60,60,45,0,0,1,0,0,5,0,2016,49,12
DDCAD53A0CC2A7BC,35015,28-Nov-16,1,1,0,60,60,39,0,0,1,0,0,2,0,2016,49,11
DDCAD53A0CC2A7BC,35016,27-Nov-16,2,2,0,60,120,,0,0,0,0,0,1,1,2016,49,11
DDCAD53A0CC2A7BC,35017,25-Nov-16,2,2,0,2642,5284,39,1,1,1,0,0,6,0,2016,48,11
DDCAD53A0CC2A7BC,35018,22-Nov-16,5,5,0,131.8,659,53.43,0,0,1,0,0,3,0,2016,48,11
DDCAD53A0CC2A7BC,35019,14-Nov-16,1,1,0,60,60,59,0,0,1,0,0,2,0,2016,47,11
DDCAD53A0CC2A7BC,35020,10-Nov-16,3,3,0,460.6666667,1382,65.8875,0,0,1,0,0,5,0,2016,46,11
DDCAD53A0CC2A7BC,35021,3-Nov-16,30,30,0,238.0666667,7142,64.375,0,0,1,0,0,5,0,2016,45,11
DDCAD53A0CC2A7BC,35022,30-Oct-16,4,4,0,705.75,2823,68.06666667,0,0,1,0,0,1,1,2016,45,10
DDCAD53A0CC2A7BC,35023,28-Oct-16,1,1,0,60,60,132,0,0,1,0,0,6,0,2016,44,10
DDCAD53A0CC2A7BC,35024,26-Oct-16,1,1,0,60,60,165,0,0,1,0,0,4,0,2016,44,10
DDCAD53A0CC2A7BC,35025,22-Oct-16,9,9,0,53.22222222,479,43.61111111,0,0,1,0,0,7,1,2016,43,10
DDCAD53A0CC2A7BC,35026,20-Oct-16,1,1,0,60,60,45,0,0,0,0,0,5,0,2016,43,10
DDCAD53A0CC2A7BC,35027,18-Oct-16,1,1,0,62,62,21,0,0,1,0,0,3,0,2016,43,10
DDCAD53A0CC2A7BC,35028,17-Oct-16,3,3,0,61,183,39.56666667,0,0,0,0,0,2,0,2016,43,10
DDCAD53A0CC2A7BC,35029,14-Oct-16,4,4,0,60,240,56.35,0,0,1,0,0,6,0,2016,42,10
DDCAD53A0CC2A7BC,35030,12-Oct-16,1,1,0,60,60,31.8,0,0,0,0,0,4,0,2016,42,10
DDCAD53A0CC2A7BC,35031,11-Oct-16,1,1,0,60,60,82,0,0,1,0,0,3,0,2016,42,10
DDCAD53A0CC2A7BC,35032,9-Oct-16,1,1,0,123,123,29,0,0,0,0,0,1,1,2016,42,10
DDCAD53A0CC2A7BC,35033,4-Oct-16,12,12,0,269.75,3237,54.75818182,1,1,1,1,0,3,0,2016,41,10
DDCAD53A0CC2A7BC,35034,2-Oct-16,1,1,0,61,61,165,0,0,1,0,0,1,1,2016,41,10
DDCAD53A0CC2A7BC,35035,27-Sep-16,1,1,0,60,60,42,0,0,1,0,0,3,0,2016,40,9
DDCAD53A0CC2A7BC,35036,25-Sep-16,7,7,0,574.5714286,4022,92.65,0,0,1,0,0,1,1,2016,40,9
DDCAD53A0CC2A7BC,35037,12-Sep-16,1,1,0,121,121,94,0,0,1,0,0,2,0,2016,38,9
DDCAD53A0CC2A7BC,35038,9-Sep-16,2,2,0,120.5,241,14.95,0,0,1,0,0,6,0,2016,37,9
DDCAD53A0CC2A7BC,35039,5-Sep-16,2,2,0,90.5,181,36.9,0,0,1,0,0,2,0,2016,37,9
DDCAD53A0CC2A7BC,35040,3-Sep-16,5,5,0,47.6,238,31.76,0,0,1,0,0,7,1,2016,36,9
DDCAD53A0CC2A7BC,35041,15-Aug-16,1,1,0,60,60,78.9,0,0,1,0,0,2,0,2016,34,8
DDCAD53A0CC2A7BC,35042,12-Aug-16,1,1,0,60,60,89.9,0,0,1,0,0,6,0,2016,33,8
DDCAD53A0CC2A7BC,35043,10-Aug-16,1,1,0,60,60,56.8,0,0,1,0,0,4,0,2016,33,8
DDCAD53A0CC2A7BC,35044,8-Aug-16,1,1,0,62,62,96.8,0,0,1,0,0,2,0,2016,33,8
DDCAD53A0CC2A7BC,35045,6-Aug-16,2,2,0,1620.5,3241,24.95,0,0,1,0,0,7,1,2016,32,8
DDCAD53A0CC2A7BC,35046,10-Nov-15,1,1,0,408,408,38,0,0,1,0,0,3,0,2015,46,11
DDCAD53A0CC2A7BC,35047,22-Aug-15,2,2,0,137.5,275,31.95,1,1,1,1,0,7,1,2015,34,8
DDCAD53A0CC2A7BC,35048,29-Jun-15,18,18,0,122.6111111,2207,60.83888889,0,0,1,0,0,2,0,2015,27,6
DDCAD53A0CC2A7BC,35049,17-Jun-15,5,5,0,102.2,511,124.8666667,0,0,1,0,0,4,0,2015,25,6
DDCAD53A0CC2A7BC,35050,16-May-15,1,1,0,60,60,65.9,0,0,0,0,0,7,1,2015,20,5
DDCAD53A0CC2A7BC,35051,3-Apr-15,4,4,0,80.25,321,100.8666667,0,0,1,0,0,6,0,2015,14,4
DDCAD53A0CC2A7BC,35052,15-Mar-15,1,1,0,60,60,151.8,0,0,1,0,0,1,1,2015,12,3
DDCAD53A0CC2A7BC,35053,23-Feb-15,3,3,0,52.33333333,157,134.9,0,0,1,0,0,2,0,2015,9,2
DDCB04BFB7FF63B3,35054,9-Jul-15,3,3,0,106.3333333,319,67.56666667,1,1,1,1,0,5,0,2015,28,7
DDCB04BFB7FF63B3,35055,22-Jun-15,3,3,0,88,264,154.4,0,0,1,0,0,2,0,2015,26,6
DDCB04BFB7FF63B3,35056,18-Jun-15,1,1,0,514,514,136.9,0,0,1,0,0,5,0,2015,25,6
DDCB04BFB7FF63B3,35057,1-Jan-15,1,1,0,120,120,185.8,0,0,0,0,0,5,0,2015,1,1
DDD18C0C620DC17D,35058,13-Nov-16,3,3,0,319.6666667,959,20.36666667,1,1,1,1,0,1,1,2016,47,11
DDD22C2A1A7132B6,35059,30-Oct-16,1,1,0,60,60,,0,0,0,0,0,1,1,2016,45,10
DDD22C2A1A7132B6,35060,24-Sep-16,3,3,0,59,177,84.95,0,0,0,0,0,7,1,2016,39,9
DDD5A192C8AB3F7C,35061,25-Dec-16,1,1,0,60,60,39,0,0,1,0,0,1,1,2016,53,12
DDD5A192C8AB3F7C,35062,4-Nov-16,2,2,0,60,120,27,0,0,0,0,0,6,0,2016,45,11
DDD5A192C8AB3F7C,35063,1-Nov-16,1,1,0,60,60,29.9,0,0,1,0,0,3,0,2016,45,11
DDD5A192C8AB3F7C,35064,16-Oct-16,1,1,0,60,60,18,0,0,1,0,0,1,1,2016,43,10
DDD5A192C8AB3F7C,35065,8-Oct-16,1,1,0,60,60,84.1,0,0,1,0,0,7,1,2016,41,10
DDD5A192C8AB3F7C,35066,1-Oct-16,2,2,0,90,180,26.95,0,0,0,0,0,7,1,2016,40,10
DDD5A192C8AB3F7C,35067,27-Sep-16,14,14,0,119.7142857,1676,37.07272727,0,0,0,0,0,3,0,2016,40,9
DDD5A192C8AB3F7C,35068,23-Sep-16,1,1,0,118,118,9.9,0,0,0,0,0,6,0,2016,39,9
DDD5A192C8AB3F7C,35069,19-Sep-16,17,17,0,483.4117647,8218,50.88571429,0,0,1,0,0,2,0,2016,39,9
DDD5A192C8AB3F7C,35070,2-Sep-16,1,1,0,117,117,59,0,0,1,0,0,6,0,2016,36,9
DDD5A192C8AB3F7C,35071,23-Aug-16,1,1,0,60,60,21,0,0,1,0,0,3,0,2016,35,8
DDD5A192C8AB3F7C,35072,19-Aug-16,1,1,0,60,60,98,0,0,1,0,0,6,0,2016,34,8
DDD5A192C8AB3F7C,35073,29-Jun-15,2,2,0,43,86,233,0,0,1,0,1,2,0,2015,27,6
